timestamp,iter,pick,target,duration_ms,reasoning,x,y,hp,hunger,thirst,energy,sickness,bladder,temperature,current_action,inventory,daily_goal_step
2026-04-26T16:54:42,1,forage_bush,bush_9,3859,Prioritize gathering wood for shelter and tools as per today's plan.,21.69,7.59,100,96.2,94.4,83.3,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:54:48,1,forage_bush,bush_9,3907,"Hunger and energy are high, but need to gather wood for shelter and tools.",25.46,8.35,100,96.0,94.2,82.6,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:54:53,1,forage_bush,bush_5,3641,Prioritize gathering wood for shelter and tools as per today's plan.,25.79,8.87,100,96.0,94.2,82.3,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:02,1,forage_bush,bush_5,3765,"Hunger and thirst are near full, but need to gather wood for shelter and tools.",14.73,5.67,100,95.4,93.7,80.7,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:08,1,eat_berry_inv,,3459,"Inventory has 22 berries, so eating will reduce hunger and advance gathering wood goal",14.79,6.11,100,95.4,93.7,80.4,0,7.2,22,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:13,1,wander_se,,3687,"Hunger is full, but need to gather wood for shelter and tools.",14.79,6.11,100,97.4,93.7,81.4,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:17,1,forage_bush,bush_32,3366,Prioritize gathering wood for shelter/tools while maintaining hydration and energy.,17,8,100,97.2,93.6,81.1,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:30,1,forage_bush,bush_32,3457,Hunger and energy are stable; prioritize gathering wood for shelter and tools.,25.46,28.34,100,96.1,92.7,78.5,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:34,1,forage_bush,bush_32,3241,Prioritize gathering wood for shelter and tools as per today's plan.,24.83,28.22,100,96.1,92.6,78.2,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:41,1,wander_w,,3441,"Hunger is nearly full, but need to gather wood for shelter and tools.",25.27,28.25,100,95.9,91.2,75.7,0,10.8,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:49,1,eat_berry_inv,,3140,"Hunger is high, need to eat to maintain energy and health.",15,28,100,95.4,90.8,74.7,0,10.8,22,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:52,1,forage_bush,bush_31,2484,"Hunger is full, but gathering wood is needed for shelter/tools.",15,28,100,97.4,90.8,75.7,0,10.8,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:55:57,1,wander_w,,3626,"Need to gather wood for shelter and tools, but current inventory has berries.",16.66,28.28,100,97.3,90.7,75.2,0,10.8,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:05,1,wander_nw,,3842,"Hunger is full, but gathering wood is needed for shelter and tools.",7,28,100,96.8,90.3,74.3,0,10.8,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:15,1,wander_n,,3980,"Hunger is full, but need to gather wood for shelter/tools.",4,25,100,96.5,88.7,71.6,0,14.4,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:21,1,wander_ne,,3350,"Hunger and energy are stable, but need to gather wood for shelter and tools.",4,22,100,96.3,88.6,71.3,0,14.4,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:27,1,wander_e,,3549,"Current hunger is full, but need to gather wood for shelter and tools.",6,20,100,96.1,88.4,70.9,0,14.4,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:34,1,wander_n,,4478,"Hunger is near full, but energy is moderate; prioritize gathering wood for shelter/tools.",12,20,100,95.7,86.8,68.2,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:39,1,wander_se,,3059,"Hunger is full, but need to gather wood for shelter and tools.",12,17,100,95.6,86.7,67.9,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:46,1,wander_n,,3247,"Hunger is full, but energy is moderate; prioritize gathering wood for shelter/tools.",15,20,100,95.3,86.5,67.5,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:56:53,1,wander_se,,2984,Prioritize gathering wood for shelter/tools while maintaining hydration.,15,10,100,94.7,84.3,63.5,0,21,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:03,1,eat_berry_inv,,3053,"Hunger is high, need to eat to maintain energy and health.",25,20,100,94.0,83.7,61.9,0,21,30,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:07,1,eat_berry_inv,,2789,"Hunger is high, need to eat berries to maintain fullness.",25,20,100,96.0,83.7,62.9,0,21,30,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:12,1,forage_bush,bush_31,3352,"Hunger and energy are high, but priority is gathering wood for shelter/tools.",25,20,100,97.9,81.8,60.9,0,24,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:23,1,forage_bush,bush_31,3611,"Hunger is full, but energy is moderate; prioritize gathering wood for shelter/tools.",16.42,28.45,100,97.2,81.4,59.4,0,24,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:27,1,wander_e,,3107,"Hunger is full, but need to gather wood for shelter/tools.",17.49,28.37,100,97.2,81.3,59.0,0,24,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:35,1,wander_n,,3742,"Hunger and energy are stable, but thirst and bladder need attention.",27,28,100,96.6,79.1,55.0,0,27,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:57:40,1,sleep,,3121,"Hunger is full, but thirst and energy need attention. Prioritize hydration and rest.",27,24,100,96.4,79.0,54.6,0,27,30,sleep,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:58:55,1,wander_se,,3302,"Hunger is full, but thirst is moderate; prioritize finding water.",27,24,100,96.0,72.1,90.6,0,39,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:03,1,wander_e,,3015,"Hunger is full, but thirst is moderate; prioritize finding water.",32,29,100,95.6,71.7,89.7,0,39,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:09,1,wander_w,,3088,"Hunger is full, thirst moderate; prioritize gathering wood for shelter/tools.",38,29,100,95.2,70.1,85.5,0,42,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:16,1,wander_ne,,3195,"Hunger is full, but thirst is moderate; prioritize finding water.",28,29,100,94.7,69.7,84.5,0,42,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:30,1,wander_n,,3377,"Hunger is full, but thirst is moderate; prioritize finding water.",38,19,100,93.6,67.5,79.1,0,45,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:38,1,wander_sw,,3295,"Hunger is full, but thirst is moderate; prioritize finding water.",38,9,100,93.1,67.1,78.1,0,45,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:43,1,wander_ne,,3203,"Hunger is full, but thirst is moderate; prioritize finding water.",36,11,100,93.0,67.0,77.8,0,45,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:48,1,wander_sw,,3364,"Hunger is full, but thirst is moderate; prioritize finding water to maintain health.",39,8,100,92.8,66.9,77.4,0,45,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T16:59:54,1,wander_n,,3457,"Hunger is full, but thirst is moderate; prioritize water over food.",36,11,100,92.5,65.3,73.3,0,48,24,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:00:02,1,eat_berry_inv,,3029,"Hunger is high, need to eat to maintain energy and health.",36,8,100,92.3,65.2,73.0,0,48,24,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:00:06,1,eat_berry_inv,,2919,"Hunger is high, need to eat to maintain energy and health.",36,8,100,94.3,65.2,74.0,0,48,24,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:00:10,1,forage_bush,bush_29,3480,"Hunger is full, but energy is moderate. Prioritize gathering wood for shelter/tools.",36,8,100,96.1,64.3,70.0,0,48.9,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:00:28,1,eat_berry_inv,,3063,"Hunger is high, need to eat to maintain fullness and energy.",5.79,25.12,100,94.3,62.9,66.2,0,48.9,16,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:00:35,1,warm_at_fire,,3142,"Hunger is full, but thirst and energy need attention. Prioritize water and rest.",5.79,25.12,100,96.1,62.1,62.2,0,49.8,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:01:12,1,wander_n,,5420,"Thirst is moderate, but bladder is rising; prioritize drinking to avoid sickness.",24.8,14.97,100,94.9,60.1,64.6,0,51.0,28,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,0/3
2026-04-26T17:01:18,1,drink_river,,3505,"Thirst is moderate, but bladder is rising; prioritize hydration over foraging.",25,10,100,94.7,59.9,64.1,0,51.0,28,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,0/3
2026-04-26T17:01:22,1,pee_now,,3050,"Bladder rising, prioritize peeing to avoid sickness risk.",27.69,8.74,100,94.5,84.8,64.3,0,51.0,28,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:01:26,1,wander_e,,2936,Prioritize exploring new chunks to locate essential resources while maintaining health.,26.77,9.74,100,94.5,84.8,63.9,0,0,28,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:01:32,1,sleep,,3153,"Hunger and energy are high, but thirst is moderate; prioritize rest to sustain energy.",32,10,100,93.9,83.7,58.4,0,0.9,16,sleep,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:01:52,1,wander_w,,3496,"Hunger and thirst are stable, but need to explore new areas for resources.",32,10,100,93.8,82.9,94.2,0,1.8,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:00,1,wander_se,,3411,"Prioritize exploring new areas to find resources, but current stats are stable.",22,10,100,93.3,82.5,93.2,0,1.8,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:13,1,wander_n,,3820,"Prioritize exploring new areas to find resources, as survival pressure requires locating essential supplies.",32,20,100,92.3,81.0,86.7,0,2.7,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:18,1,wander_ne,,3592,Prioritize exploring unexplored areas to find critical resources.,32,18,100,92.2,81.0,86.5,0,2.7,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:26,1,wander_n,,3324,Prioritize replenishing energy and exploring new areas for resource discovery.,36,14,100,91.7,80.6,85.5,0,2.7,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:32,1,wander_se,,3338,"Thirst is moderate, but energy is sufficient. Prioritize exploring new areas for resources.",36,8,100,91.2,79.5,79.9,0,3.6,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:38,1,wander_n,,3432,"Thirst is moderate, but energy is sufficient; prioritize exploring unexplored areas for resources.",39,11,100,91.0,79.3,79.5,0,3.6,16,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:02:54,1,wander_e,,3771,"Hunger and energy are high, but thirst is moderate; prioritize drinking to maintain hydration.",36,11,100,90.5,77.6,76.7,0,7.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:03:19,1,wander_se,,3524,"Thirst is moderate, but hunger is full; prioritize exploring for resources.",30,9,100,89.7,75.7,73.3,0,10.8,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:03:23,1,wander_n,,3007,"Thirst is moderate, need to replenish but prioritize survival goals.",32,11,100,89.6,75.6,73.0,0,10.8,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:03:36,1,forage_bush,bush_15,3712,Prioritize completing the subgoal by shaking the nearest tree for berries,32,15,100,89.1,73.9,70.1,0,14.4,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:03:50,1,shake_tree,tree_96,3511,Prioritize shaking tree for berries to advance subgoal and sustain energy,36,13,100,88.7,72.3,67.1,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,1/3
2026-04-26T17:03:54,1,wander_ne,,2942,Prioritize exploring new chunks to locate critical resources as per the plan.,36.21,13.14,100,88.7,72.3,65.1,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:03:59,1,wander_n,,3274,"Hunger is full, but thirst is moderate; prioritize drinking to stay hydrated.",39,10,100,88.4,72.1,64.6,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:04,1,wander_s,,3233,Prioritize exploring new chunks to locate critical resources as per today's plan.,39,8,100,88.3,72.0,64.4,0,18,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:09,1,wander_n,,3571,Prioritize moving to unexplored chunk to locate critical resources.,39,13,100,88.0,70.4,61.8,0,21.6,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:15,1,eat_berry_inv,,3063,"Hunger and energy are high, but thirst is moderate; prioritize hydration.",39,8,100,87.7,70.2,61.3,0,21.6,22,eat_berry,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:19,1,wander_s,,2857,"Hunger and energy are stable, but thirst remains moderate; prioritize finding water.",39,8,100,89.7,70.2,62.3,0,21.6,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:27,1,wander_n,,2916,Prioritize moving to a new chunk to advance exploration subgoal,39,13,100,89.5,70.0,61.8,0,21.6,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:32,1,wander_s,,2964,Prioritize moving to a new chunk to advance exploration subgoal,39,8,100,89.1,68.4,59.2,0,25.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:37,1,wander_n,,3623,Prioritize moving to unexplored chunks to locate resources while maintaining health.,39,13,100,88.9,68.2,58.7,0,25.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:43,1,wander_s,,2953,"Hunger and thirst are moderate, but priority is finding new resources.",39,8,100,88.6,68.0,58.2,0,25.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:48,1,wander_n,,3230,"Hunger and energy are sufficient, but thirst remains moderate. Prioritize finding water.",39,13,100,88.4,67.8,57.7,0,25.2,22,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:04:55,1,wander_s,,3172,"Thirst is moderate, but priority is to advance exploration by moving to a new chunk.",39,8,100,88.0,65.8,54.2,0,28.2,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:05:01,1,wander_n,,3852,"Hunger and energy are sufficient, but thirst remains moderate; prioritize moving to unexplored chunks.",39,13,100,87.8,65.6,53.7,0,28.2,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
2026-04-26T17:05:15,1,wander_n,,3447,Prioritize moving to a new chunk to advance exploration and find resources,36,11,100,87.2,63.4,49.8,0,31.2,30,walk_to,berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry|berry,2/3
